label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
149,791,"138,02438661764","0,811147551809608","0,801418439716312","0,567025089605735","43,3387209372173","25,3462851202011","31,7353506343559","139,554993678887","32,0404551201011",125,9,156,54,"0,521764702825067"
150,386,"86,2193000900063","0,787373001635825","0,867415730337079","0,559420289855072","30,1003856885227","18,5561921666046","22,1691331420011","137,388601036269","945,445595854922",126,928,149,958,"0,652511518743807"
151,401,"81,9411254969543","0,695232741379551","0,893095768374165","0,716071428571429","27,4474450135669","19,728803345783","22,5957752121674","139,815461346633","183,124688279302",130,170,150,198,"0,750499464810804"
152,391,"76,7695526217005","0,651173133145854","0,939903846153846","0,698214285714286","25,9304658772052","19,6793880664494","22,3122536287003","143,641943734015","262,675191815857",135,249,155,277,"0,833697697243635"
153,1166,"150,610173055266","0,380369234062107","0,872754491017964","0,631978319783198","41,1643980939685","38,0702642839051","38,5304724751877","139,258147512865","460,373927958834",115,441,160,482,"0,645951333856634"
154,509,"108,669047558312","0,835283207360787","0,864176570458404","0,673280423280423","36,1274945373381","19,8636167829187","25,4573943731521","136,463654223969","748,699410609037",120,738,156,759,"0,541646479883113"
155,499,"107,39696961967","0,754926152700137","0,826158940397351","0,577546296296296","32,7846843951901","21,5005175710608","25,2060812666873","140,673346693387","809,080160320641",124,796,156,823,"0,543658716176176"
156,251,"58,6274169979695","0,504566586291732","0,954372623574145","0,774691358024691","19,5333881844901","16,8645956908048","17,8768880325555","139,737051792829","884,490039840637",131,877,149,895,"0,917660555536163"
157,545,"107,497474683058","0,858296408072829","0,846273291925466","0,569487983281087","38,7484020780141","19,8839068897559","26,342276892491","137,405504587156","987,445871559633",122,971,151,1004,"0,592665766564406"
158,970,"162,852813742386","0,777493123887473","0,790546047269764","0,567251461988304","47,2890776368913","29,7396960938304","35,1431694414876","133,035051546392","1267,70927835052",111,1245,156,1283,"0,459611688733348"
159,154,"48,8700576850888","0,796183109462352","0,905882352941176","0,712962962962963","18,3406156428996","11,0970948865712","14,0028172125903","146,298701298701","105,694805194805",138,100,156,112,"0,810298213759625"
160,258,"60,3847763108502","0,568853874724925","0,962686567164179","0,80625","20,3106631798763","16,7042736184289","18,1244531653143","142,662790697674","765,604651162791",133,759,153,775,"0,889149208663819"
161,277,"79,5979797464467","0,891600550275294","0,852307692307692","0,618303571428571","29,292867263685","13,2644772217838","18,7799721483191","142,833935018051","1062,41155234657",136,1047,152,1075,"0,549396062772306"
162,193,"58,4264068711929","0,902831874159389","0,927884615384615","0,483709273182957","24,4095383623835","10,495948424249","15,6759443777364","147,647668393782","836,772020725389",139,826,158,847,"0,710475024335681"
163,657,"110,568542494924","0,443246830752106","0,867899603698811","0,585561497326203","31,6867370914222","28,4039785273706","28,922627489407","144,694063926941","697,401826484018",130,681,164,714,"0,67532381311986"
164,455,"109,053823869162","0,84050527910966","0,82129963898917","0,505555555555556","37,0534649342068","20,0756916259706","24,0691502312504","146,6","1181,8043956044",129,1171,165,1196,"0,480772329337292"
165,578,"102,325901807805","0,635075288514394","0,879756468797565","0,622844827586207","31,872473493334","24,6198998950937","27,1280750672974","147,771626297578","344,399653979239",134,330,166,359,"0,693691768056403"
166,553,"128,953318805774","0,942514743207905","0,78328611898017","0,395","49,7413313858439","16,6217905387898","26,5349103680141","150,656419529837","1347,45027124774",129,1328,169,1363,"0,417897668008835"
167,357,"74,7695526217005","0,580407354478144","0,899244332493703","0,649090909090909","24,4291599034365","19,8933070962214","21,3200965633473","147,644257703081","728,621848739496",137,718,159,743,"0,802469465074895"
168,232,"67,8406204335659","0,78853083507232","0,840579710144927","0,504347826086956","23,1823859808849","14,2570565950367","17,1869594279662","148,237068965517","375,254310344828",138,367,161,387,"0,633458585587445"
169,294,"94,9116882454314","0,533478968376027","0,767624020887728","0,58102766798419","23,0113044095904","19,4632680252114","19,3476723703948","150,676870748299","1122,95578231293",140,1111,163,1133,"0,41012646756442"
170,198,"62,698484809835","0,765746576424083","0,842553191489362","0,66","20,8509274481801","13,4101160726712","15,8777022852037","153,49494949495","1307,63131313131",144,1302,164,1317,"0,632937697656552"
171,152,"59,7340187157677","0,879251340708051","0,77948717948718","0,472049689440994","22,0066768293237","10,4830596955602","13,9115926766041","152,986842105263","1324,35526315789",143,1318,166,1332,"0,535315704707602"
172,276,"66,9705627484771","0,811802531984661","0,9419795221843","0,766666666666667","25,3281097908766","14,7898952906867","18,7460426316304","153,452898550725","5,5036231884058",142,0,166,15,"0,773305411799074"
173,220,"60,8700576850888","0,83360012951955","0,905349794238683","0,61624649859944","23,0444985655737","12,7290522746859","16,736567743768","150,436363636364","548,763636363636",143,540,160,561,"0,746148238761175"
174,517,"92,0832611206852","0,629111756265106","0,915044247787611","0,683862433862434","29,6131386262348","23,0187328302212","25,6566725166784","158,152804642166","660,255319148936",144,649,172,676,"0,766194489728336"
175,446,"80,8700576850888","0,482979427825912","0,952991452991453","0,810909090909091","25,8355811434773","22,6224538113645","23,8299147491526","155,031390134529","497,708520179372",144,485,166,510,"0,856977100019844"
176,191,"55,4558441227157","0,810292817715085","0,896713615023474","0,636666666666667","20,73176092017","12,1493345965074","15,5945103496203","158,256544502618","533,743455497382",149,526,169,541,"0,780456299967196"
177,214,"54,8700576850888","0,511449313827551","0,93859649122807","0,703947368421053","18,2048129116309","15,6436405265068","16,5067641460501","159,18691588785","274,471962616822",150,266,169,282,"0,893208410640544"
178,191,"57,0060966544099","0,845756546245818","0,90952380952381","0,789256198347107","21,6479989415473","11,5507008778712","15,5945103496203","159,303664921466","286,832460732984",150,282,172,293,"0,738585235276013"
179,371,"78,8700576850888","0,612794344838899","0,904878048780488","0,713461538461538","25,3990074314946","20,0713732359213","21,7341176746779","158,916442048518","1039,70350404313",150,1029,170,1055,"0,749478979373949"
180,216,"54,9705627484771","0,284823091458284","0,935064935064935","0,794117647058823","17,1958561912597","16,4836055335557","16,5837191746241","162,078703703704","1272,33796296296",155,1264,171,1281,"0,898262458142538"
181,655,"105,876154339499","0,419979933444117","0,897260273972603","0,752873563218391","30,8434381341921","27,9914499953374","28,8785716717696","160,980152671756","306,528244274809",146,292,175,322,"0,734268415204456"
182,262,"64,7695526217005","0,604566006895783","0,89419795221843","0,626794258373206","20,9436694419815","16,6827856020332","18,2644124110417","162,141221374046","865,13358778626",153,854,172,876,"0,78481873299711"
183,1571,"164,509667991878","0,675755729296446","0,913372093023256","0,604230769230769","53,0389382466333","39,0963607667073","44,7242587951879","162,70782940802","70,1814131126671",140,47,192,97,"0,729462880565367"
184,238,"75,4974746830583","0,813483213884166","0,80952380952381","0,491735537190083","24,8583693504115","14,4573391227788","17,407785949022","164,016806722689","828,710084033614",153,819,175,841,"0,524713177141302"
185,626,"119,639610306789","0,592863601292724","0,842530282637954","0,662433862433862","33,2583493148207","26,7830449359026","28,2320377409108","162,575079872204","946,97124600639",150,930,177,965,"0,549584173430006"
186,196,"53,4558441227157","0,75631142005326","0,942307692307692","0,720588235294118","19,7003275533443","12,8881860963781","15,7973083393372","169,178571428571","467,382653061225",161,460,178,476,"0,861937054991857"
187,785,"144,953318805774","0,83082357869884","0,762135922330097","0,511067708333333","45,7175056579317","25,4434320517791","31,6147598854887","169,135031847134","756,620382165605",156,732,188,780,"0,469486592422923"
188,1244,"206,308657865101","0,831416939803875","0,765538461538462","0,498397435897436","56,9234477270967","31,6294599310007","39,7983667208912","170,400321543408","611,389871382637",148,589,196,641,"0,367278356869593"
189,507,"100,325901807805","0,778203948768487","0,868150684931507","0,681451612903226","33,2433646023511","20,8772197680923","25,4073306189518","165,828402366864","1081,40039447732",149,1070,180,1094,"0,632982464525449"
190,268,"66,3553390593274","0,462285390724315","0,893333333333333","0,705263157894737","19,8779762643827","17,6264217069149","18,4723630862168","169,981343283582","1230,23134328358",161,1221,180,1241,"0,764879308836794"
191,223,"59,0416305603426","0,570630323958641","0,90650406504065","0,72875816993464","18,9306199577029","15,5459587362176","16,8502943142232","171,717488789238","168,982062780269",164,161,182,178,"0,803892619003499"
192,587,"103,39696961967","0,789892752592491","0,898928024502297","0,573802541544477","35,7298368179703","21,9111440526007","27,3384639795205","170,415672913118","1252,89948892675",154,1237,185,1270,"0,689973393840478"
193,154,"54,6274169979695","0,830117343919161","0,850828729281768","0,641666666666667","20,011811585806","11,1583606699646","14,0028172125903","170,24025974026","436,967532467533",159,431,179,443,"0,648498914107091"
194,1418,"186,338095116624","0,860952413588687","0,833627278071723","0,598817567567568","62,6763081117632","31,8825293533434","42,4906304311252","176,269393511989","400,561354019746",159,367,196,431,"0,513195443628365"
195,781,"114,083261120685","0,841593513146897","0,961822660098522","0,723148148148148","43,9895040851391","23,7592340302217","31,5341098564422","177,02304737516","1377,51600512164",156,1364,201,1388,"0,754079342124568"
196,378,"96,4619407771256","0,880380089422252","0,825327510917031","0,529411764705882","33,4977261550824","15,886926509741","21,9381983742944","174,716931216931","184,187830687831",158,176,192,197,"0,510492860732705"
197,227,"56,9705627484771","0,576270226531782","0,957805907172996","0,796491228070175","19,0631823447178","15,5795614560637","17,0007463558187","175,867841409692","135,422907488987",166,128,185,143,"0,878890362929032"
198,309,"71,5918830920368","0,564979485817974","0,914201183431953","0,813157894736842","22,2681004193915","18,3735199113444","19,8350956469377","174,695792880259","151,770226537217",165,143,185,162,"0,75760140547759"
199,458,"92,8111831820431","0,848007882328481","0,899803536345776","0,585677749360614","33,7973487886699","17,9120410674003","24,1483687127869","176,344978165939","1351,65283842795",160,1341,194,1364,"0,668151155179545"
200,206,"63,9411254969543","0,920243481028701","0,844262295081967","0,504901960784314","27,227029607275","10,6551976133704","16,195287778099","173,859223300971","516,116504854369",166,505,183,529,"0,63316446264493"
201,887,"156,024386617639","0,865601837408106","0,794802867383513","0,511534025374856","50,3965720664748","25,2352227846502","33,6060035734702","177,266065388952","1192,900789177",160,1164,194,1215,"0,457876670401401"
202,546,"93,9827560572969","0,479469739957813","0,936535162950257","0,672413793103448","28,6085419703278","25,1056666935995","26,366433043273","177,772893772894","1309,62087912088",164,1295,193,1323,"0,77679452065372"
203,157,"61,5979797464467","0,851379599201781","0,710407239819005","0,498412698412698","23,0400095485695","12,0856386681936","14,1385504392572","176,872611464968","1147,56050955414",169,1138,184,1159,"0,519967954619212"
204,435,"84,3259018078045","0,661295325366735","0,904365904365904","0,61965811965812","28,0982991861194","21,0772549757217","23,534213434058","180,659770114943","810,411494252874",168,799,195,825,"0,768735845350622"
205,341,"78,6690475583121","0,859119025753229","0,904509283819629","0,570234113712375","29,8278786279586","15,2651873249626","20,8368588024849","182,16715542522","900,706744868035",170,888,193,914,"0,692399042404778"
206,255,"62,2842712474619","0,827549442650017","0,944444444444444","0,692934782608696","24,1778656879381","13,5732806657391","18,0187703217358","184,294117647059","947,376470588235",177,936,193,959,"0,826025148472278"
207,761,"107,568542494924","0,593123475627441","0,939506172839506","0,701382488479263","34,8808196716099","28,0829493768964","31,1277254797626","180,291721419185","1047,99342969777",164,1032,199,1063,"0,826464022060842"
208,264,"62,0416305603426","0,71777498492035","0,942857142857143","0,8","22,2510016942096","15,4928193268157","18,3339913769502","182,776515151515","728,731060606061",172,722,194,737,"0,861881153651145"
209,1114,"135,982756057297","0,763647339279039","0,929107589658048","0,681762545899633","47,8772755807382","30,9111776342888","37,6615035923285","182,932675044883","978,159784560144",166,959,204,1002,"0,757054903415758"
210,292,"66,3847763108502","0,569140266450237","0,941935483870968","0,858823529411765","21,6105061726787","17,7690323134326","19,2817516596047","185,198630136986","1223,15753424658",177,1214,194,1234,"0,832637033141303"
